,date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted,brent_usd_bbl,urals_usd_bbl,espo_usd_bbl,urals_brent_spread_usd,espo_brent_spread_usd,ttf_gas_eur_mwh,wheat_usd_t,urea_usd_t,aluminium_usd_t,t_idx,moex_ret,rts_ret,rub_ret,brent_ret,urals_disc_chg,espo_disc_chg,ofz_chg
2345,2022-12-28,2022,2117.0,917.22,7.52,7.79,70.46,0,91.43,69.88,92.65,21.54,-1.22,196.73,373.23,724.06,2912.96,2345,-0.016397650146809717,-0.01760431905619253,0.021808611824372548,0.06320505644620678,4.16,-1.72,-1.6600000000000001
2346,2022-12-29,2022,2115.0,915.21,9.37,7.89,69.46,0,87.17,69.04,85.73,18.13,1.44,258.23,383.34,681.06,2809.26,2346,-0.0009451796544874824,-0.0021938091017323913,-0.014294125597164253,-0.047713417152849935,-3.41,2.66,1.8499999999999996
2347,2022-12-30,2022,2117.0,914.97,8.44,7.92,70.54,0,86.86,69.28,86.26,17.58,0.61,185.9,378.08,698.7,2928.85,2347,0.0009451796544874824,-0.00026226928649197845,0.015428877491978632,-0.0035626079168089575,-0.5500000000000007,-0.83,-0.9299999999999997
2348,2023-01-02,2023,2114.0,909.73,9.83,7.82,69.19,0,87.56,69.56,88.75,18.0,-1.19,38.63,276.66,401.73,2365.09,2348,-0.0014181047046823991,-0.005743425663712998,-0.019323581297186365,0.008026645547985822,0.4200000000000017,-1.7999999999999998,1.3900000000000006
2349,2023-01-03,2023,2172.0,932.52,8.36,8.0,69.86,0,86.82,66.94,79.53,19.89,7.29,56.07,299.68,399.19,2297.87,2349,0.027066514623642846,0.024742746820090922,0.009636895867966011,-0.008487262783214433,1.8900000000000006,8.48,-1.4700000000000006
2350,2023-01-04,2023,2191.0,938.1,9.56,8.03,70.66,0,88.71,67.45,83.94,21.27,4.77,56.08,277.04,379.53,2338.59,2350,0.008709658541640408,0.005965954122753914,0.011386402552313157,0.021535612661048198,1.379999999999999,-2.5200000000000005,1.200000000000001
2351,2023-01-05,2023,2168.0,926.27,8.11,7.95,70.3,0,89.0,68.1,85.93,20.9,3.07,35.03,274.3,418.39,2389.2,2351,-0.010552977035929167,-0.012690784312076708,-0.00510784311437984,0.0032637471996439515,-0.370000000000001,-1.6999999999999997,-1.450000000000001
2352,2023-01-06,2023,2182.0,930.14,7.15,7.95,70.68,0,86.83,65.62,85.19,21.21,1.64,59.86,295.7,403.6,2461.84,2352,0.006436803833478777,0.004169343632228539,0.005390848634876377,-0.024684185659586078,0.3100000000000023,-1.43,-0.9599999999999991
2353,2023-01-09,2023,2182.0,923.67,8.91,7.74,70.33,0,86.68,66.99,80.73,19.68,5.95,46.66,269.55,405.31,2361.51,2353,0.0,-0.0069802474582152385,-0.004964197131569037,-0.0017290074043954107,-1.5300000000000011,4.3100000000000005,1.7599999999999998
2354,2023-01-10,2023,2194.0,926.47,7.49,7.77,70.81,0,84.65,65.06,82.59,19.59,2.06,51.13,292.43,408.41,2347.27,2354,0.005484474442159382,0.003026800282884601,0.006801783343756362,-0.02369806808901398,-0.08999999999999986,-3.89,-1.42
2355,2023-01-11,2023,2129.0,896.84,9.17,7.88,70.71,0,87.05,64.69,82.23,22.36,4.82,48.12,280.07,407.45,2320.86,2355,-0.03007397594169614,-0.0325041914804558,-0.0014132280475331882,0.027957557635053476,2.7699999999999996,2.7600000000000002,1.6799999999999997
2356,2023-01-12,2023,2196.0,923.14,7.8,7.83,71.32,0,87.45,62.78,86.26,24.68,1.19,57.24,270.78,418.55,2436.34,2356,0.030985137735942025,0.028903428511047657,0.00858978737878946,0.004584535250413246,2.3200000000000003,-3.6300000000000003,-1.37
2357,2023-01-13,2023,2181.0,914.72,9.15,7.94,71.43,0,86.71,63.64,78.75,23.07,7.96,38.91,269.65,426.36,2292.29,2357,-0.006854036427792032,-0.00916289479165755,0.0015411561719425038,-0.008497984075542142,-1.6099999999999994,6.77,1.3500000000000005
2358,2023-01-16,2023,2205.0,918.21,8.27,7.67,71.73,0,86.88,63.05,79.6,23.84,7.28,53.37,276.28,401.4,2362.6,2358,0.010944021679317295,0.003808115113604238,0.0041911209714617925,0.0019586387965562224,0.7699999999999996,-0.6799999999999997,-0.8800000000000008
2359,2023-01-17,2023,2216.0,920.9,8.6,7.95,72.56,0,88.31,64.44,87.08,23.87,1.23,41.89,289.14,432.57,2424.31,2359,0.004976259986228193,0.002925330098055845,0.011504735668538046,0.01632549529508598,0.030000000000001137,-6.050000000000001,0.33000000000000007
2360,2023-01-18,2023,2196.0,910.31,9.21,7.89,71.75,0,88.34,63.4,84.16,24.94,4.19,42.42,279.93,404.83,2374.07,2360,-0.009066245237753456,-0.011566251886984347,-0.01122595116715086,0.0003396546876697215,1.0700000000000003,2.9600000000000004,0.6100000000000012
2361,2023-01-19,2023,2191.0,906.15,8.94,7.86,71.29,0,86.38,62.78,80.92,23.6,5.46,37.55,272.89,383.14,2280.89,2361,-0.002279463033954876,-0.004580345587476664,-0.006431789510193298,-0.022436838635825573,-1.3399999999999999,1.2699999999999996,-0.27000000000000135
2362,2023-01-20,2023,2204.0,909.5,8.98,8.06,72.36,0,86.97,60.45,81.76,26.52,5.21,44.71,278.54,388.74,2323.33,2362,0.005915830677338363,0.003690142705316646,0.014897595397557417,0.006807064069119129,2.919999999999998,-0.25,0.040000000000000924
2363,2023-01-23,2023,2198.0,901.15,8.92,7.9,74.46,0,85.77,59.5,83.65,26.27,2.12,47.78,288.92,400.64,2384.07,2363,-0.002726035309238206,-0.009223272519362169,0.028608407917475986,-0.013893936599344237,-0.25,-3.09,-0.0600000000000005
2364,2023-01-24,2023,2211.0,904.09,8.11,7.79,73.65,0,85.57,57.56,82.02,28.01,3.55,46.01,283.91,401.32,2397.65,2364,0.005897045893879849,0.0032571875199645106,-0.010937925535931647,-0.0023345405723667056,1.740000000000002,1.4299999999999997,-0.8100000000000005
2365,2023-01-25,2023,2219.0,905.34,9.22,7.96,73.02,0,86.34,57.22,81.82,29.12,4.52,38.75,288.7,402.7,2462.68,2365,0.0036117420751473617,0.0013816507948360979,-0.008590766681148665,0.008958235697368089,1.1099999999999994,0.9699999999999998,1.1100000000000012
2366,2023-01-26,2023,2212.0,900.59,7.94,7.96,73.94,0,87.43,56.07,81.73,31.36,5.7,57.71,278.12,398.43,2352.71,2366,-0.003159560290368013,-0.005260459656429184,0.01252057728099576,0.012545483065467877,2.2399999999999984,1.1800000000000006,-1.2800000000000002
2367,2023-01-27,2023,2269.0,921.82,7.35,7.92,73.77,0,87.09,55.51,79.92,31.58,7.16,56.3,282.68,405.41,2361.44,2367,0.02544212213761554,0.023299872634260588,-0.0023018086122750248,-0.0038964064881508165,0.21999999999999886,1.46,-0.5900000000000007
2368,2023-01-30,2023,2244.0,905.45,9.28,8.13,74.57,0,86.92,56.81,80.12,30.1,6.8,44.73,285.32,381.34,2489.29,2368,-0.011079218137254543,-0.017917919044094788,0.01078613665949213,-0.001953911316419088,-1.4799999999999969,-0.3600000000000003,1.9299999999999997
2369,2023-01-31,2023,2222.0,894.82,8.7,7.96,75.03,0,86.85,53.76,84.47,33.09,2.38,38.31,284.61,394.29,2472.48,2369,-0.009852296443011,-0.01180947695773149,0.006149752001934239,-0.0008056627011150397,2.990000000000002,-4.42,-0.5800000000000001
2370,2023-02-01,2023,2266.0,910.43,9.61,8.03,74.79,0,85.3,56.85,79.34,28.45,5.96,35.73,289.38,406.13,2418.79,2370,0.01960847138837618,0.017294434647853407,-0.0032038473540616508,-0.018008038189480935,-4.640000000000004,3.58,0.9100000000000001
2371,2023-02-02,2023,2249.0,901.79,9.76,7.98,74.88,0,83.68,53.02,80.65,30.66,3.03,41.87,294.73,421.71,2381.23,2371,-0.007530489628636339,-0.009535338385217251,0.0012026459657610289,-0.019174454181020373,2.210000000000001,-2.93,0.15000000000000036
2372,2023-02-03,2023,2321.0,929.14,9.56,8.06,75.84,0,86.6,56.64,79.78,29.96,6.82,34.54,260.46,404.51,2423.25,2372,0.03151245431512173,0.029877750144598814,0.012739025777429802,0.03429981525177617,-0.6999999999999993,3.7900000000000005,-0.1999999999999993
2373,2023-02-06,2023,2290.0,911.77,8.6,7.94,75.68,0,84.94,56.47,84.32,28.47,0.61,43.66,276.93,390.24,2462.19,2373,-0.01344630972615235,-0.01887166185097744,-0.0021119332031434013,-0.01935469068326423,-1.490000000000002,-6.21,-0.9600000000000009
2374,2023-02-07,2023,2249.0,893.52,9.33,7.88,75.61,0,85.9,56.74,78.48,29.16,7.42,46.47,291.09,389.31,2321.33,2374,-0.01806614458896938,-0.020219047053306127,-0.0009253751734448201,0.011238704105084985,0.6900000000000013,6.81,0.7300000000000004
2375,2023-02-08,2023,2306.0,914.76,7.62,8.03,75.66,0,84.64,56.9,83.64,27.74,1.0,39.04,287.85,383.04,2343.98,2375,0.025028748869688755,0.023493017555611395,0.0006610696347042477,-0.014776860880220788,-1.4200000000000017,-6.42,-1.71
2376,2023-02-09,2023,2295.0,908.58,6.91,8.0,75.43,0,81.71,58.19,78.44,23.52,3.27,42.84,263.22,384.54,2353.27,2376,-0.004781578334358549,-0.00677879459156383,-0.0030445453393435074,-0.03523057471337321,-4.219999999999999,2.27,-0.71
2377,2023-02-10,2023,2288.0,904.18,9.17,8.04,75.15,0,83.38,57.19,78.88,26.19,4.5,30.81,279.93,411.55,2325.65,2377,-0.0030547699949572404,-0.004854485580964685,-0.0037189576665559443,0.020232079056034635,2.6700000000000017,1.23,2.26
2378,2023-02-13,2023,2344.0,921.39,8.96,7.94,76.73,0,83.76,58.98,77.0,24.78,6.76,35.2,277.39,381.67,2394.75,2378,0.024180798197214415,0.01885494377756025,0.020806649990590564,0.004547094109630834,-1.4100000000000001,2.26,-0.20999999999999908
2379,2023-02-14,2023,2275.0,892.76,6.94,8.03,77.24,0,84.02,57.78,80.7,26.24,3.32,35.78,273.95,387.96,2282.19,2379,-0.02987881931185221,-0.03156561163723026,0.006624691370739733,0.00309929917895424,1.4599999999999973,-3.44,-2.0200000000000005
2380,2023-02-15,2023,2333.0,913.69,9.36,7.87,76.86,0,86.34,58.68,81.15,27.66,5.2,32.31,274.22,423.68,2306.85,2380,0.02517494063637926,0.023173557677371726,-0.004931872423616035,0.02723812438609574,1.4200000000000017,1.8800000000000003,2.419999999999999
2381,2023-02-16,2023,2295.0,897.13,9.58,7.96,77.08,0,81.77,60.09,83.62,21.68,-1.85,35.66,281.15,399.25,2297.82,2381,-0.016422149526784224,-0.018290566339309144,0.002858258409467851,-0.05438256195344593,-5.98,-7.050000000000001,0.22000000000000064
2382,2023-02-17,2023,2307.0,900.49,7.89,7.95,76.33,0,81.5,59.09,82.74,22.42,-1.23,31.92,276.27,397.24,2377.64,2382,0.005215135679107696,0.0037382805186041423,-0.009777797735786464,-0.0033074079270685175,0.740000000000002,0.6200000000000001,-1.6900000000000004
2383,2023-02-20,2023,2293.0,890.08,7.13,8.05,76.91,0,83.75,60.49,82.82,23.25,0.93,55.43,292.18,394.83,2379.03,2383,-0.00608697531584923,-0.011627713285667696,0.007569861258583721,0.0272331504583585,0.8299999999999983,2.16,-0.7599999999999998
2384,2023-02-21,2023,2297.0,889.92,9.6,7.98,76.63,0,82.97,61.44,75.19,21.52,7.78,48.98,288.95,417.25,2301.48,2384,0.0017429198311935679,-0.00017977528138324317,-0.003647262086650116,-0.009357074028981671,-1.7300000000000004,6.8500000000000005,2.4699999999999998
2385,2023-02-22,2023,2305.0,891.75,6.98,7.91,77.4,0,81.58,61.77,77.02,19.81,4.56,32.24,291.96,411.13,2443.79,2385,0.003476752741651268,0.0020542531934006902,0.00999813561336893,-0.016894962786781598,-1.7100000000000009,-3.2200000000000006,-2.619999999999999
2386,2023-02-23,2023,2267.0,875.39,7.77,7.98,78.31,0,82.38,61.29,79.88,21.09,2.5,43.37,274.92,385.65,2349.77,2386,-0.01662330492322006,-0.018516322896778625,0.011688528167164591,0.009758555118522416,1.2800000000000011,-2.0599999999999996,0.7899999999999991
2387,2023-02-24,2023,2331.0,898.48,9.01,8.07,77.4,0,83.91,60.53,82.83,23.38,1.08,36.88,278.77,396.48,2362.98,2387,0.027839988528228332,0.026034945312558122,-0.011688528167164591,0.018402106874043866,2.289999999999999,-1.42,1.2400000000000002
2388,2023-02-27,2023,2330.0,893.48,9.64,8.04,78.2,0,81.95,62.57,75.51,19.38,6.44,52.28,274.64,393.53,2342.15,2388,-0.00042909247601130573,-0.005580496189423911,0.010282866955583891,-0.023635490692139882,-4.0,5.36,0.6300000000000008
2389,2023-02-28,2023,2288.0,875.55,9.48,7.98,78.82,0,83.34,62.7,79.27,20.64,4.07,52.04,275.12,414.85,2222.79,2389,-0.018190194060057507,-0.020271690147446897,0.0078971242155923,0.01681932080446913,1.2600000000000016,-2.37,-0.16000000000000014
2390,2023-03-01,2023,2350.0,897.68,9.05,8.11,79.28,0,84.25,65.11,76.78,19.13,7.47,58.61,284.5,389.99,2285.72,2390,0.026737254638516283,0.024961397038700817,0.005819118254875022,0.010859943238163083,-1.5100000000000016,3.3999999999999995,-0.4299999999999997
2391,2023-03-02,2023,2373.0,906.16,9.46,8.17,77.54,0,84.71,64.76,86.61,19.95,-1.91,46.6,286.29,367.97,2359.21,2391,0.00973964929755855,0.009402233535848126,-0.022191957778949778,0.0054450892109887405,0.8200000000000003,-9.379999999999999,0.41000000000000014
2392,2023-03-03,2023,2315.0,883.24,9.02,8.12,78.32,0,81.29,63.23,74.06,18.06,7.23,56.78,274.33,402.48,2430.03,2392,-0.024745289915428792,-0.02561892654011011,0.01000906597947182,-0.04121065068497831,-1.8900000000000006,9.14,-0.4400000000000013
2393,2023-03-06,2023,2315.0,881.54,9.01,7.87,78.3,0,83.21,62.38,80.96,20.82,2.25,37.87,279.8,393.66,2317.45,2393,0.0,-0.0019265863459789756,-0.00025539522549689053,0.0233445251538571,2.7600000000000016,-4.98,-0.009999999999999787
2394,2023-03-07,2023,2369.0,901.71,7.39,8.08,78.27,0,79.61,62.86,72.74,16.76,6.87,32.32,278.32,385.65,2364.2,2394,0.02305823763845094,0.02262258260102179,-0.0003832151800109429,-0.04422781981185153,-4.059999999999999,4.62,-1.62
2395,2023-03-08,2023,2350.0,893.91,8.42,8.05,78.63,0,81.76,61.09,83.57,20.67,-1.81,51.63,277.55,375.63,2386.53,2395,-0.008052597020580698,-0.00868786164249613,0.004588918186677837,0.02664841335490742,3.91,-8.68,1.0300000000000002
2396,2023-03-09,2023,2336.0,888.0,8.32,7.9,77.7,0,78.91,63.2,73.33,15.71,5.58,60.23,271.47,388.21,2273.61,2396,-0.005975263190086899,-0.006633355972724964,-0.011898048629823244,-0.03548016392245046,-4.960000000000001,7.390000000000001,-0.09999999999999964
2397,2023-03-10,2023,2364.0,898.04,6.87,7.97,78.74,0,81.92,63.87,75.85,18.05,6.07,48.43,275.7,399.5,2373.01,2397,0.011915034577870465,0.011242867747844443,0.013296028141989602,0.03743519875825374,2.34,0.4900000000000002,-1.4500000000000002
2398,2023-03-13,2023,2352.0,891.81,8.19,8.14,79.14,0,80.16,60.0,76.79,20.17,3.37,35.84,265.78,393.58,2346.16,2398,-0.005089069507470789,-0.00696150533298745,0.0050671504416870405,-0.021718523954643132,2.120000000000001,-2.7,1.3199999999999994
2399,2023-03-14,2023,2386.0,904.11,7.95,8.1,78.51,0,80.59,60.74,82.28,19.85,-1.69,44.84,263.72,394.93,2396.63,2399,0.01435229363934365,0.013697928998495534,-0.007992430747114199,0.005349934999865802,-0.3200000000000003,-5.0600000000000005,-0.23999999999999932
2400,2023-03-15,2023,2346.0,888.42,7.37,8.09,78.91,0,78.96,59.64,78.16,19.33,0.8,36.07,286.14,391.24,2377.03,2400,-0.01690657344444091,-0.017506430256839955,0.005081957322779829,-0.020433177211193865,-0.5200000000000031,2.49,-0.5800000000000001
2401,2023-03-16,2023,2359.0,893.01,8.19,8.04,79.28,0,79.35,60.8,78.13,18.56,1.22,35.45,270.42,389.93,2256.25,2401,0.0055260501942546725,0.005153174873403721,0.004677927488788924,0.004927051847191777,-0.7699999999999996,0.41999999999999993,0.8199999999999994
2402,2023-03-17,2023,2380.0,900.1,7.7,8.18,79.39,0,78.99,60.8,76.0,18.18,2.98,43.58,284.63,381.32,2426.45,2402,0.008862687257845003,0.007908089240952876,0.0013865257152891886,-0.004547184796090065,-0.379999999999999,1.76,-0.4899999999999993
2403,2023-03-20,2023,2284.0,862.19,7.81,8.0,78.43,0,78.17,60.02,72.57,18.15,5.6,62.02,278.29,404.57,2455.54,2403,-0.04117219588961962,-0.04303020425433335,-0.012165908512447032,-0.010435319944089194,-0.030000000000001137,2.6199999999999997,0.10999999999999943
2404,2023-03-21,2023,2385.0,899.91,9.42,8.03,79.96,0,77.78,57.96,75.74,19.82,2.04,49.18,286.07,364.2,2342.47,2404,0.04327083254654163,0.042819094315271755,0.01932000240762477,-0.005001613504637348,1.6700000000000017,-3.5599999999999996,1.6100000000000003
2405,2023-03-22,2023,2340.0,882.24,9.62,8.08,80.03,0,77.04,58.96,75.3,18.08,1.74,31.53,299.48,393.93,2334.8,2405,-0.01904819497069532,-0.01983063048854561,0.0008750547467553105,-0.009559561237731273,-1.740000000000002,-0.30000000000000004,0.1999999999999993
2406,2023-03-23,2023,2369.0,892.81,9.03,7.99,79.14,0,78.49,59.66,77.66,18.83,0.83,40.75,271.45,387.45,2374.36,2406,0.012316995807038822,0.011909664445732382,-0.011183128421676791,0.018646460648851892,0.75,-0.91,-0.5899999999999999
2407,2023-03-24,2023,2404.0,905.22,7.71,8.04,80.74,0,76.34,59.55,75.4,16.79,0.95,44.36,288.85,389.48,2448.93,2407,0.014666091496312816,0.013804215798873365,0.02001567946751681,-0.027774180821638517,-2.039999999999999,0.12,-1.3199999999999994
2408,2023-03-27,2023,2351.0,883.66,9.03,8.21,80.1,0,77.87,57.26,78.6,20.61,-0.73,53.13,278.37,393.38,2382.75,2408,-0.022293247115029224,-0.02410563481047756,-0.007958261350481166,0.01984372227181108,3.8200000000000003,-1.68,1.3199999999999994
2409,2023-03-28,2023,2348.0,881.93,9.17,8.06,80.06,0,74.63,57.41,76.06,17.22,-1.43,50.88,276.85,392.72,2314.44,2409,-0.0012768675920824535,-0.0019596854917089956,-0.0004995005098864524,-0.04249819844559877,-3.3900000000000006,-0.7,0.14000000000000057
2410,2023-03-29,2023,2360.0,886.05,7.92,8.19,80.35,0,75.74,59.31,73.64,16.43,2.1,44.35,266.89,386.93,2425.6,2410,0.005097717071668839,0.004660694643503049,0.0036157386190938112,0.014763851330353184,-0.7899999999999991,3.5300000000000002,-1.25
2411,2023-03-30,2023,2322.0,871.17,7.76,8.18,79.3,0,75.5,56.04,74.25,19.46,1.25,57.1,274.78,395.1,2514.94,2411,-0.01623273576181905,-0.01693624665721849,-0.013153963542718472,-0.00317376621867016,3.030000000000001,-0.8500000000000001,-0.16000000000000014
2412,2023-03-31,2023,2427.0,910.05,8.5,8.12,79.78,0,77.17,58.3,74.26,18.87,2.9,47.94,284.61,417.32,2399.5,2412,0.044227043468764826,0.0436624072922811,0.00603471783645837,0.021878124214532946,-0.5899999999999999,1.65,0.7400000000000002
2413,2023-04-03,2023,2370.0,882.56,8.44,8.03,80.96,0,74.28,55.63,68.37,18.65,5.91,48.47,281.09,400.8,2396.07,2413,-0.023765971597424773,-0.03067276789153439,0.014682359061894523,-0.038169043985006645,-0.22000000000000242,3.0100000000000002,-0.0600000000000005
2414,2023-04-04,2023,2422.0,899.0,7.48,8.16,80.29,0,75.93,56.82,69.12,19.11,6.8,56.33,273.52,387.51,2412.59,2414,0.02170368998386074,0.018456259306737444,-0.008310125342562813,0.02197012674063714,0.46000000000000085,0.8899999999999997,-0.9599999999999991
2415,2023-04-05,2023,2368.0,876.34,7.87,7.98,80.83,0,74.18,56.88,67.38,17.29,6.79,47.43,287.17,392.45,2404.45,2415,-0.02254792810914097,-0.025528890983478547,0.006703103549160261,-0.023317291163697185,-1.8200000000000003,-0.009999999999999787,0.3899999999999997
2416,2023-04-06,2023,2381.0,878.64,8.58,8.11,81.7,0,75.66,54.39,76.75,21.27,-1.09,49.54,286.85,409.53,2360.83,2416,0.005474850482966254,0.0026211139919487536,0.010705818120204214,0.019755047143437565,3.9800000000000004,-7.88,0.71
2417,2023-04-07,2023,2411.0,886.71,8.83,8.18,81.76,0,74.56,56.79,75.43,17.77,-0.87,31.73,285.57,386.38,2366.63,2417,0.012521031694308071,0.00914272661379023,0.0007341245894370019,-0.01464544882754737,-3.5,0.22000000000000008,0.25
2418,2023-04-10,2023,2361.0,860.65,8.9,8.24,82.32,0,74.13,54.44,72.8,19.69,1.33,40.08,284.11,407.99,2416.55,2418,-0.02095634109565747,-0.029830066376365316,0.0068259650703996755,-0.00578386170870715,1.9200000000000017,2.2,0.07000000000000028
2419,2023-04-11,2023,2393.0,869.52,10.27,8.16,82.59,0,73.41,54.49,71.36,18.92,2.05,51.06,283.22,421.08,2352.46,2419,0.013462550822859853,0.01025341753741671,0.003274516296832175,-0.0097601425459386,-0.7699999999999996,0.7199999999999998,1.3699999999999992
2420,2023-04-12,2023,2425.0,878.59,7.45,8.13,82.69,0,75.16,57.26,74.59,17.9,0.57,34.32,287.61,418.48,2350.76,2420,0.013283715463210832,0.010377014478291535,0.0012100679114492863,0.02355900842257519,-1.0200000000000031,-1.48,-2.8199999999999994
2421,2023-04-13,2023,2396.0,865.36,9.68,8.12,83.62,0,74.47,55.36,68.78,19.11,5.69,35.64,278.83,413.56,2447.08,2421,-0.012030844136243779,-0.01517274441118932,0.011184050194343875,-0.009222814822710923,1.2100000000000009,5.12,2.2299999999999995
2422,2023-04-14,2023,2391.0,861.08,8.05,8.15,84.71,0,73.06,54.96,74.5,18.11,-1.43,49.34,277.85,402.14,2366.93,2422,-0.002088991777015714,-0.004958189995788231,0.012950932515040314,-0.019115338355417677,-1.0,-7.12,-1.629999999999999
2423,2023-04-17,2023,2447.0,873.27,9.32,8.24,84.25,0,72.82,54.82,65.14,18.0,7.68,40.74,284.99,403.85,2354.48,2423,0.02315109598434706,0.014057371047181633,-0.0054450892109887405,-0.0032903786198490437,-0.10999999999999943,9.11,1.2699999999999996
2424,2023-04-18,2023,2458.0,874.79,9.2,8.22,85.17,0,73.14,54.26,69.33,18.88,3.81,50.98,274.14,413.24,2442.53,2424,0.004485226683308419,0.0017390711795783886,0.010860689920519029,0.004384769973947655,0.879999999999999,-3.8699999999999997,-0.120000000000001
2425,2023-04-19,2023,2466.0,874.98,8.84,8.2,84.25,0,74.15,55.81,68.4,18.34,5.75,42.33,270.73,390.46,2292.65,2425,0.00324939359830978,0.0002171714005232417,-0.010860689920519029,0.013714655862706593,-0.5399999999999991,1.94,-0.35999999999999943
2426,2023-04-20,2023,2404.0,850.4,9.33,8.25,84.34,0,73.98,52.78,67.37,21.2,6.61,31.05,282.3,383.02,2281.52,2426,-0.02546338806919124,-0.028494201925790996,0.001067679085942963,-0.0022952821796335954,2.8599999999999994,0.8600000000000003,0.4900000000000002
2427,2023-04-21,2023,2410.0,849.95,9.05,8.21,84.51,0,72.62,54.12,69.94,18.49,2.67,31.08,277.02,394.76,2451.21,2427,0.00249273082960233,-0.0005293028029589308,0.0020136222379774082,-0.018554420418118056,-2.710000000000001,-3.9400000000000004,-0.27999999999999936
2428,2023-04-24,2023,2422.0,846.83,9.29,8.11,85.17,0,74.59,53.44,70.57,21.15,4.03,53.85,279.55,409.89,2515.32,2428,0.004966897628336575,-0.0036775580998744672,0.0077793885965986576,0.026766083980882094,2.66,1.3600000000000003,0.23999999999999844
2429,2023-04-25,2023,2460.0,857.6,7.61,8.13,85.84,0,70.26,53.13,63.92,17.12,6.34,53.37,285.35,420.29,2496.61,2429,0.015567704813371108,0.012637824191632951,0.007835839169453074,-0.05980380312939104,-4.029999999999998,2.3099999999999996,-1.6799999999999988
2430,2023-04-26,2023,2407.0,836.75,8.19,8.27,86.91,0,72.3,51.84,65.06,20.46,7.24,31.7,284.2,361.72,2300.94,2430,-0.021780191143336403,-0.024612450225101945,0.012388002126925812,0.028621482327038095,3.34,0.9000000000000004,0.5799999999999992
2431,2023-04-27,2023,2412.0,835.95,10.09,8.12,87.24,0,72.76,53.41,68.3,19.35,4.46,53.15,285.89,395.5,2291.15,2431,0.002075120064003677,-0.0009565374077808997,0.0037898408840595366,0.006342224485202941,-1.1099999999999994,-2.7800000000000002,1.9000000000000004
2432,2023-04-28,2023,2427.0,838.87,8.83,8.2,86.44,0,71.69,53.82,65.92,17.87,5.77,37.8,274.13,400.87,2424.15,2432,0.006199647879525649,0.0034869454134032196,-0.009212409694742796,-0.014815085785141235,-1.4800000000000004,1.3099999999999996,-1.2599999999999998
2433,2023-05-01,2023,2429.0,832.59,7.72,8.23,87.31,0,72.33,53.65,65.09,18.69,7.24,35.66,274.1,392.64,2420.79,2433,0.000823723275571453,-0.007514423977611706,0.01001447218403051,0.008887712996409114,0.8200000000000003,1.4700000000000006,-1.1100000000000003
2434,2023-05-02,2023,2483.0,849.62,10.01,8.16,87.68,0,72.95,51.29,71.58,21.66,1.37,52.34,277.99,406.3,2342.19,2434,0.02198785650599344,0.02024786658079769,0.004228819376989712,0.008535294107605118,2.969999999999999,-5.87,2.29
2435,2023-05-03,2023,2481.0,847.56,9.96,8.11,88.0,0,71.5,51.69,72.45,19.81,-0.95,40.7,281.72,399.51,2331.25,2435,-0.000805801816365026,-0.0024275574914129905,0.0036429912785012064,-0.020076825268833254,-1.8500000000000014,-2.3200000000000003,-0.049999999999998934
2436,2023-05-04,2023,2443.0,833.11,8.68,8.16,88.39,0,71.6,53.27,70.98,18.33,0.62,47.7,281.59,406.34,2422.32,2436,-0.015434912434060699,-0.017195946939065898,0.004422026594649964,0.0013976242666382532,-1.4800000000000004,1.5699999999999998,-1.2800000000000011
2437,2023-05-05,2023,2452.0,834.64,8.74,8.11,87.84,0,71.98,53.11,64.5,18.86,7.48,40.57,284.71,390.06,2316.75,2437,0.0036772257983619383,0.0018348078899483866,-0.006241863311636564,0.005293228684284834,0.5300000000000011,6.86,0.0600000000000005
2438,2023-05-08,2023,2384.0,807.57,8.03,8.31,88.42,0,73.84,53.42,69.99,20.42,3.86,56.18,279.27,370.89,2396.16,2438,-0.028124268870861613,-0.032970755513527905,0.0065812106368765555,0.025512287543712375,1.5600000000000023,-3.6200000000000006,-0.7100000000000009
2439,2023-05-09,2023,2444.0,826.68,8.57,8.3,89.67,0,72.4,54.46,70.64,17.95,1.77,31.16,266.84,403.82,2365.02,2439,0.024856292106244737,0.023387940746919078,0.014038076565859647,-0.019694290802926062,-2.4700000000000024,-2.09,0.5400000000000009
2440,2023-05-10,2023,2495.0,842.38,10.2,8.21,88.65,0,71.37,52.74,72.88,18.62,-1.52,60.06,277.09,407.61,2261.69,2440,0.02065268789413377,0.01881353945441422,-0.011440232443739262,-0.014328686408695113,0.6700000000000017,-3.29,1.629999999999999
2441,2023-05-11,2023,2443.0,823.5,7.99,8.16,88.59,0,72.95,54.24,73.65,18.71,-0.69,34.53,282.85,399.85,2431.79,2441,-0.021061936927878833,-0.022667669229823773,-0.0006770480962758896,0.021896661985818966,0.08999999999999986,0.8300000000000001,-2.209999999999999
2442,2023-05-12,2023,2426.0,816.48,7.96,8.37,89.08,0,74.16,54.45,75.11,19.72,-0.95,42.86,274.41,375.32,2371.67,2442,-0.006982981753744788,-0.008561132302033592,0.005515857965225912,0.01645064628880455,1.009999999999998,-0.26,-0.03000000000000025
2443,2023-05-15,2023,2499.0,837.03,9.99,8.32,89.63,0,74.27,55.68,70.58,18.59,3.69,42.73,280.84,397.26,2401.43,2443,0.02964684133095652,0.024857494825401005,0.0061552429801032815,0.0014821804236060387,-1.129999999999999,4.64,2.0300000000000002
