date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted
2018-10-10,2018,2310.0,1065.61,7.83,7.66,64.3,0
2018-10-11,2018,2255.0,1038.84,9.06,7.47,66.4,0
2018-10-12,2018,2302.0,1059.69,8.64,7.49,64.29,0
2018-10-15,2018,2320.0,1064.6,8.48,7.47,66.33,0
2018-10-16,2018,2297.0,1052.98,7.59,7.65,65.45,0
2018-10-17,2018,2258.0,1033.78,7.43,7.38,65.43,0
2018-10-18,2018,2278.0,1041.93,8.41,7.51,65.9,0
2018-10-19,2018,2233.0,1020.04,6.82,7.53,65.17,0
2018-10-22,2018,2257.0,1028.12,8.26,7.41,66.28,0
2018-10-23,2018,2241.0,1019.43,6.56,7.71,66.39,0
2018-10-24,2018,2217.0,1007.79,8.27,7.43,66.01,0
2018-10-25,2018,2258.0,1025.09,8.18,7.5,66.2,0
2018-10-26,2018,2184.0,990.68,6.54,7.63,67.17,0
2018-10-29,2018,2192.0,991.35,7.91,7.47,66.69,0
2018-10-30,2018,2191.0,989.86,6.94,7.51,66.0,0
2018-10-31,2018,2202.0,993.6,8.82,7.47,66.88,0
2018-11-01,2018,2246.0,1012.36,9.13,7.5,66.26,0
2018-11-02,2018,2236.0,1006.94,7.6,7.59,66.22,0
2018-11-05,2018,2232.0,1002.64,6.55,7.47,67.05,0
2018-11-06,2018,2235.0,1003.24,9.49,7.29,66.3,0
2018-11-07,2018,2238.0,1003.57,9.09,7.5,66.92,0
2018-11-08,2018,2280.0,1021.55,9.06,7.51,67.31,0
2018-11-09,2018,2199.0,984.35,7.52,7.52,68.04,0
2018-11-12,2018,2282.0,1018.89,6.6,7.49,67.52,0
2018-11-13,2018,2251.0,1004.5,9.42,7.43,66.45,0
2018-11-14,2018,2283.0,1017.93,7.88,7.48,66.59,0
2018-11-15,2018,2288.0,1019.14,7.27,7.64,68.28,0
2018-11-16,2018,2299.0,1023.06,8.98,7.5,67.06,0
2018-11-19,2018,2336.0,1037.04,8.52,7.55,66.76,0
2018-11-20,2018,2259.0,1002.04,6.52,7.42,67.09,0
2018-11-21,2018,2329.0,1032.17,9.43,7.48,68.12,0
2018-11-22,2018,2304.0,1020.15,8.18,7.42,67.81,0
2018-11-23,2018,2297.0,1016.43,7.28,7.6,68.16,0
2018-11-26,2018,2381.0,1050.78,6.61,7.38,67.96,0
2018-11-27,2018,2348.0,1035.26,8.13,7.53,67.43,0
2018-11-28,2018,2321.0,1022.57,8.39,7.53,67.12,0
2018-11-29,2018,2364.0,1040.71,6.79,7.52,67.69,0
2018-11-30,2018,2340.0,1029.37,8.16,7.31,68.27,0
2018-12-03,2018,2332.0,1024.61,7.98,7.34,67.64,0
2018-12-04,2018,2327.0,1021.94,7.64,7.51,68.84,0
2018-12-05,2018,2351.0,1032.61,9.3,7.43,67.77,0
2018-12-06,2018,2325.0,1020.74,7.32,7.45,67.43,0
2018-12-07,2018,2346.0,1029.65,9.11,7.47,68.35,0
2018-12-10,2018,2364.0,1037.06,7.71,7.42,68.81,0
2018-12-11,2018,2341.0,1026.88,6.83,7.4,69.22,0
2018-12-12,2018,2394.0,1049.57,6.95,7.5,67.54,0
2018-12-13,2018,2337.0,1024.58,9.24,7.35,69.21,0
2018-12-14,2018,2374.0,1040.58,6.82,7.46,68.55,0
2018-12-17,2018,2361.0,1034.26,7.29,7.45,68.15,0
2018-12-18,2018,2376.0,1040.53,7.56,7.5,68.88,0
2018-12-19,2018,2388.0,1045.56,8.62,7.69,69.26,0
2018-12-20,2018,2283.0,999.22,7.43,7.42,67.62,0
2018-12-21,2018,2338.0,1023.26,6.87,7.53,68.31,0
2018-12-24,2018,2325.0,1017.0,7.92,7.52,68.29,0
2018-12-25,2018,2331.0,1019.17,9.34,7.54,68.95,0
2018-12-26,2018,2316.0,1012.42,9.24,7.48,69.42,0
2018-12-27,2018,2311.0,1010.11,9.51,7.62,68.67,0
2018-12-28,2018,2295.0,1002.85,7.71,7.55,68.48,0
2018-12-31,2018,2325.0,1015.71,7.02,7.56,68.93,0
2019-01-01,2019,2348.0,1025.4,6.72,7.39,68.57,0
2019-01-02,2019,2309.0,1008.46,9.04,7.51,67.52,0
2019-01-03,2019,2315.0,1010.93,8.76,7.46,68.99,0
2019-01-04,2019,2306.0,1006.93,8.37,7.43,69.25,0
2019-01-07,2019,2301.0,1004.76,8.04,7.45,69.3,0
2019-01-08,2019,2323.0,1014.41,8.03,7.5,68.08,0
2019-01-09,2019,2341.0,1021.97,8.05,7.54,69.04,0
2019-01-10,2019,2368.0,1033.72,7.62,7.58,69.56,0
2019-01-11,2019,2300.0,1004.24,7.83,7.57,70.12,0
2019-01-14,2019,2336.0,1019.76,7.18,7.52,68.98,0
2019-01-15,2019,2371.0,1035.14,6.6,7.5,69.26,0
2019-01-16,2019,2306.0,1006.74,7.01,7.47,68.18,0
2019-01-17,2019,2376.0,1037.21,9.5,7.48,68.11,0
2019-01-18,2019,2329.0,1016.66,9.6,7.44,69.27,0
2019-01-21,2019,2365.0,1032.22,8.75,7.47,67.62,0
2019-01-22,2019,2340.0,1021.25,9.04,7.53,68.81,0
2019-01-23,2019,2360.0,1030.05,6.87,7.62,69.52,0
2019-01-24,2019,2394.0,1044.85,6.97,7.49,69.12,0
2019-01-25,2019,2346.0,1023.85,6.75,7.44,69.12,0
2019-01-28,2019,2381.0,1039.12,6.54,7.58,68.71,0
2019-01-29,2019,2361.0,1030.63,8.8,7.34,68.51,0
2019-01-30,2019,2333.0,1018.06,6.96,7.58,69.93,0
2019-01-31,2019,2352.0,1026.39,9.21,7.39,69.42,0
2019-02-01,2019,2351.0,1026.09,8.44,7.55,69.21,0
2019-02-04,2019,2325.0,1013.93,6.95,7.46,68.8,0
2019-02-05,2019,2380.0,1037.82,9.31,7.53,68.48,0
2019-02-06,2019,2388.0,1041.17,8.83,7.67,69.42,0
2019-02-07,2019,2395.0,1043.98,8.17,7.43,68.67,0
2019-02-08,2019,2416.0,1052.62,6.72,7.42,68.9,0
2019-02-11,2019,2410.0,1049.24,7.51,7.51,69.24,0
2019-02-12,2019,2368.0,1030.68,7.95,7.62,69.03,0
2019-02-13,2019,2376.0,1034.17,8.82,7.51,69.79,0
2019-02-14,2019,2414.0,1050.4,7.5,7.5,68.22,0
2019-02-15,2019,2404.0,1045.62,9.04,7.51,69.0,0
2019-02-18,2019,2400.0,1043.1,7.46,7.42,70.2,0
2019-02-19,2019,2378.0,1033.28,9.16,7.51,69.53,0
2019-02-20,2019,2390.0,1038.41,6.66,7.47,68.94,0
2019-02-21,2019,2425.0,1053.24,8.88,7.61,69.5,0
2019-02-22,2019,2354.0,1022.54,6.9,7.56,69.05,0
2019-02-25,2019,2351.0,1020.28,8.71,7.39,69.94,0
2019-02-26,2019,2441.0,1058.96,9.06,7.48,69.6,0
2019-02-27,2019,2407.0,1044.34,7.51,7.54,68.68,0
2019-02-28,2019,2439.0,1057.83,7.02,7.42,69.31,0
2019-03-01,2019,2474.0,1072.86,9.62,7.41,69.42,0
2019-03-04,2019,2407.0,1048.21,9.42,7.46,69.16,0
2019-03-05,2019,2391.0,1042.7,8.76,7.53,68.97,0
2019-03-06,2019,2434.0,1063.05,7.82,7.58,69.01,0
2019-03-07,2019,2425.0,1060.62,7.19,7.52,68.83,0
2019-03-08,2019,2448.0,1071.84,7.85,7.7,68.11,0
2019-03-11,2019,2473.0,1087.61,8.59,7.45,67.96,0
2019-03-12,2019,2470.0,1087.69,7.0,7.56,67.98,0
2019-03-13,2019,2464.0,1086.88,6.64,7.41,68.07,0
2019-03-14,2019,2497.0,1103.04,9.13,7.63,67.78,0
2019-03-15,2019,2489.0,1100.8,8.73,7.61,68.42,0
2019-03-18,2019,2472.0,1098.19,8.62,7.56,67.01,0
2019-03-19,2019,2499.0,1111.91,9.52,7.36,66.5,0
2019-03-20,2019,2438.0,1086.04,7.92,7.56,68.4,0
2019-03-21,2019,2518.0,1123.52,7.19,7.43,66.8,0
2019-03-22,2019,2490.0,1112.48,9.17,7.54,67.73,0
2019-03-25,2019,2462.0,1104.93,9.46,7.38,67.17,0
2019-03-26,2019,2488.0,1118.31,6.29,7.52,66.33,0
2019-03-27,2019,2535.0,1140.99,7.4,7.47,66.58,0
2019-03-28,2019,2483.0,1119.47,7.78,7.44,66.4,0
2019-03-29,2019,2522.0,1138.4,6.91,7.55,66.64,0
2019-04-01,2019,2545.0,1153.88,7.19,7.5,65.76,0
2019-04-02,2019,2523.0,1143.57,6.42,7.48,66.1,0
2019-04-03,2019,2501.0,1132.87,8.78,7.56,66.21,0
2019-04-04,2019,2530.0,1145.25,6.76,7.65,66.86,0
2019-04-05,2019,2494.0,1128.33,9.18,7.52,66.09,0
2019-04-08,2019,2535.0,1145.17,8.31,7.36,65.9,0
2019-04-09,2019,2521.0,1138.13,7.59,7.38,66.16,0
2019-04-10,2019,2558.0,1154.14,9.15,7.51,66.69,0
2019-04-11,2019,2525.0,1138.75,8.54,7.58,65.59,0
2019-04-12,2019,2571.0,1158.82,8.81,7.51,67.2,0
2019-04-15,2019,2618.0,1177.87,9.12,7.54,66.68,0
2019-04-16,2019,2624.0,1180.21,8.99,7.5,66.94,0
2019-04-17,2019,2553.0,1147.54,8.81,7.58,66.86,0
2019-04-18,2019,2576.0,1156.96,8.72,7.55,66.43,0
2019-04-19,2019,2628.0,1179.68,7.58,7.42,66.24,0
2019-04-22,2019,2637.0,1181.88,8.38,7.54,66.56,0
2019-04-23,2019,2600.0,1164.73,8.06,7.38,66.16,0
2019-04-24,2019,2609.0,1167.94,9.35,7.54,67.19,0
2019-04-25,2019,2631.0,1177.36,7.95,7.48,66.95,0
2019-04-26,2019,2576.0,1151.98,7.44,7.51,66.26,0
2019-04-29,2019,2664.0,1189.32,8.02,7.53,66.86,0
2019-04-30,2019,2686.0,1198.73,7.72,7.52,67.57,0
2019-05-01,2019,2644.0,1179.14,7.84,7.61,67.96,0
2019-05-02,2019,2608.0,1163.92,8.34,7.5,66.54,0
2019-05-03,2019,2696.0,1203.4,9.64,7.52,68.37,0
2019-05-06,2019,2649.0,1184.06,7.46,7.61,66.59,0
2019-05-07,2019,2661.0,1190.28,9.15,7.65,66.17,0
2019-05-08,2019,2594.0,1160.9,8.97,7.5,67.99,0
2019-05-09,2019,2592.0,1160.22,7.2,7.46,66.46,0
2019-05-10,2019,2643.0,1183.83,7.67,7.46,67.81,0
2019-05-13,2019,2654.0,1190.31,9.19,7.54,66.54,0
2019-05-14,2019,2583.0,1159.15,8.92,7.48,66.71,0
2019-05-15,2019,2613.0,1172.79,7.0,7.36,66.14,0
2019-05-16,2019,2564.0,1151.33,8.14,7.59,67.49,0
2019-05-17,2019,2588.0,1162.89,7.2,7.57,67.38,0
2019-05-20,2019,2593.0,1166.85,8.45,7.59,66.33,0
2019-05-21,2019,2614.0,1176.59,6.79,7.61,66.61,0
2019-05-22,2019,2531.0,1139.78,7.36,7.52,66.97,0
2019-05-23,2019,2634.0,1186.85,7.79,7.52,66.34,0
2019-05-24,2019,2585.0,1165.05,8.19,7.58,67.29,0
2019-05-27,2019,2622.0,1183.4,7.41,7.4,66.41,0
2019-05-28,2019,2600.0,1174.21,8.75,7.47,66.16,0
2019-05-29,2019,2602.0,1175.61,8.93,7.5,65.57,0
2019-05-30,2019,2636.0,1191.42,8.61,7.57,65.69,0
2019-05-31,2019,2546.0,1151.28,9.15,7.46,66.65,0
2019-06-03,2019,2581.0,1171.16,8.81,7.44,66.23,0
2019-06-04,2019,2551.0,1159.36,6.61,7.45,66.44,0
2019-06-05,2019,2583.0,1175.76,6.81,7.52,65.61,0
2019-06-06,2019,2613.0,1191.44,8.45,7.47,64.95,0
2019-06-07,2019,2631.0,1201.33,8.42,7.36,65.45,0
2019-06-10,2019,2598.0,1191.79,9.33,7.36,66.48,0
2019-06-11,2019,2577.0,1184.07,6.47,7.47,64.8,0
2019-06-12,2019,2622.0,1206.44,7.18,7.47,65.18,0
2019-06-13,2019,2598.0,1197.15,8.88,7.45,63.86,0
2019-06-14,2019,2611.0,1205.16,9.2,7.41,64.73,0
2019-06-17,2019,2665.0,1235.81,7.59,7.5,64.49,0
2019-06-18,2019,2664.0,1237.21,7.95,7.46,64.77,0
2019-06-19,2019,2680.0,1246.59,9.26,7.45,64.33,0
2019-06-20,2019,2647.0,1233.34,7.71,7.45,63.62,0
2019-06-21,2019,2695.0,1257.66,8.79,7.55,63.96,0
2019-06-24,2019,2678.0,1255.35,9.22,7.33,63.89,0
2019-06-25,2019,2673.0,1255.08,7.16,7.37,63.39,0
2019-06-26,2019,2652.0,1247.06,7.07,7.37,63.36,0
2019-06-27,2019,2625.0,1236.47,9.51,7.5,64.21,0
2019-06-28,2019,2646.0,1248.49,7.72,7.36,63.27,0
2019-07-01,2019,2718.0,1288.36,6.33,7.32,63.51,0
2019-07-02,2019,2682.0,1270.86,7.76,7.36,63.23,0
2019-07-03,2019,2659.0,1259.4,8.23,7.37,62.73,0
2019-07-04,2019,2700.0,1277.8,6.77,7.46,63.21,0
2019-07-05,2019,2723.0,1288.3,8.69,7.32,63.56,0
2019-07-08,2019,2730.0,1289.6,6.95,7.28,64.39,0
2019-07-09,2019,2716.0,1282.49,6.74,7.25,63.14,0
2019-07-10,2019,2716.0,1281.74,7.13,7.29,63.52,0
2019-07-11,2019,2701.0,1274.15,8.06,7.52,64.06,0
2019-07-12,2019,2740.0,1291.94,8.95,7.34,64.27,0
2019-07-15,2019,2716.0,1278.65,7.98,7.33,63.38,0
2019-07-16,2019,2720.0,1279.93,8.98,7.28,63.67,0
2019-07-17,2019,2757.0,1296.9,6.41,7.28,64.35,0
2019-07-18,2019,2750.0,1292.81,7.71,7.33,64.07,0
2019-07-19,2019,2718.0,1277.49,7.62,7.3,64.37,0
2019-07-22,2019,2716.0,1274.54,8.64,7.27,64.53,0
2019-07-23,2019,2716.0,1274.16,7.94,7.23,64.24,0
2019-07-24,2019,2663.0,1248.38,8.55,7.2,64.06,0
2019-07-25,2019,2765.0,1295.72,7.29,7.25,63.68,0
2019-07-26,2019,2707.0,1268.05,9.03,7.22,63.92,0
2019-07-29,2019,2760.0,1290.91,8.91,7.36,64.05,0
2019-07-30,2019,2734.0,1278.12,8.87,7.27,64.79,0
2019-07-31,2019,2779.0,1298.74,7.07,7.12,64.29,0
2019-08-01,2019,2751.0,1285.11,6.02,7.08,64.33,0
2019-08-02,2019,2766.0,1292.08,8.34,7.13,63.72,0
2019-08-05,2019,2723.0,1272.08,7.44,7.06,64.85,0
2019-08-06,2019,2703.0,1262.57,8.78,7.1,63.83,0
2019-08-07,2019,2752.0,1285.51,6.4,7.05,64.08,0
2019-08-08,2019,2687.0,1255.07,7.57,7.1,64.9,0
2019-08-09,2019,2736.0,1278.13,6.92,7.09,64.68,0
2019-08-12,2019,2719.0,1270.2,7.65,7.11,63.78,0
2019-08-13,2019,2733.0,1276.57,6.5,7.07,63.67,0
2019-08-14,2019,2782.0,1299.8,8.92,7.01,64.11,0
2019-08-15,2019,2782.0,1299.83,6.72,7.17,63.92,0
2019-08-16,2019,2762.0,1290.12,7.86,7.1,63.47,0
2019-08-19,2019,2784.0,1300.75,6.24,7.0,63.83,0
2019-08-20,2019,2758.0,1288.42,6.55,6.97,62.82,0
2019-08-21,2019,2860.0,1336.2,7.63,6.92,64.68,0
2019-08-22,2019,2790.0,1303.6,6.07,6.9,64.64,0
2019-08-23,2019,2763.0,1290.77,7.76,7.1,64.94,0
2019-08-26,2019,2818.0,1316.84,6.48,7.08,64.39,0
2019-08-27,2019,2833.0,1323.68,8.0,6.95,63.97,0
2019-08-28,2019,2767.0,1293.1,8.56,7.1,64.73,0
2019-08-29,2019,2748.0,1284.16,8.21,7.03,63.84,0
2019-08-30,2019,2757.0,1288.25,6.3,6.99,63.52,0
2019-09-02,2019,2785.0,1300.73,7.22,7.02,64.15,0
2019-09-03,2019,2810.0,1312.26,6.44,7.0,64.46,0
2019-09-04,2019,2763.0,1289.54,7.07,6.95,63.85,0
2019-09-05,2019,2808.0,1310.28,8.08,6.91,63.76,0
2019-09-06,2019,2820.0,1315.47,5.87,6.92,64.1,0
2019-09-09,2019,2854.0,1329.55,6.61,6.78,64.6,0
2019-09-10,2019,2869.0,1336.03,8.44,6.83,64.34,0
2019-09-11,2019,2866.0,1334.54,7.09,7.03,65.81,0
2019-09-12,2019,2920.0,1358.91,6.41,6.82,64.39,0
2019-09-13,2019,2901.0,1349.47,8.61,6.73,64.87,0
2019-09-16,2019,2886.0,1341.03,6.14,6.93,63.81,0
2019-09-17,2019,2850.0,1323.82,8.25,6.87,64.88,0
2019-09-18,2019,2865.0,1330.36,6.36,6.87,64.36,0
2019-09-19,2019,2844.0,1320.22,8.82,6.82,64.62,0
2019-09-20,2019,2904.0,1347.39,7.92,6.9,65.53,0
2019-09-23,2019,2925.0,1355.86,6.56,6.93,64.53,0
2019-09-24,2019,2950.0,1366.9,9.05,6.76,64.07,0
2019-09-25,2019,2933.0,1358.54,6.23,6.84,64.17,0
2019-09-26,2019,2966.0,1373.3,8.32,6.87,64.88,0
2019-09-27,2019,2972.0,1375.51,7.73,6.73,64.88,0
2019-09-30,2019,2913.0,1346.71,6.44,6.88,64.93,0
2019-10-01,2019,2936.0,1356.81,7.62,6.84,64.25,0
2019-10-02,2019,2954.0,1366.76,5.61,6.64,65.91,0
2019-10-03,2019,2931.0,1357.06,7.3,6.86,65.55,0
2019-10-04,2019,2948.0,1366.28,7.52,6.63,64.79,0
2019-10-07,2019,2969.0,1380.28,6.99,6.65,63.76,0
2019-10-08,2019,2955.0,1374.94,8.25,6.76,65.3,0
2019-10-09,2019,2960.0,1378.67,8.76,6.78,65.0,0
2019-10-10,2019,2928.0,1364.82,7.14,6.7,64.41,0
2019-10-11,2019,2980.0,1390.46,7.71,6.63,64.91,0
2019-10-14,2019,2980.0,1394.36,6.21,6.64,63.85,0
2019-10-15,2019,2938.0,1376.19,8.76,6.62,63.55,0
2019-10-16,2019,2920.0,1369.13,8.12,6.72,64.06,0
2019-10-17,2019,3011.0,1412.96,8.4,6.61,63.13,0
2019-10-18,2019,3030.0,1423.52,7.9,6.58,63.29,0
2019-10-21,2019,2978.0,1403.08,6.84,6.5,63.95,0
2019-10-22,2019,2957.0,1394.79,6.13,6.56,63.73,0
2019-10-23,2019,3009.0,1420.31,7.09,6.59,62.85,0
2019-10-24,2019,2989.0,1412.27,5.96,6.5,63.28,0
2019-10-25,2019,2965.0,1402.51,7.08,6.45,62.75,0
2019-10-28,2019,3010.0,1427.79,6.72,6.65,62.99,0
2019-10-29,2019,2947.0,1399.38,7.46,6.48,62.87,0
2019-10-30,2019,2952.0,1403.12,7.46,6.45,63.62,0
2019-10-31,2019,2990.0,1422.75,6.29,6.67,62.97,0
2019-11-01,2019,2982.0,1420.27,7.76,6.61,62.87,0
2019-11-04,2019,3013.0,1432.37,6.32,6.6,62.9,0
2019-11-05,2019,3037.0,1443.02,6.29,6.55,62.27,0
2019-11-06,2019,2942.0,1397.27,6.75,6.61,63.12,0
2019-11-07,2019,3003.0,1425.25,6.17,6.57,63.45,0
2019-11-08,2019,3075.0,1458.52,6.56,6.46,63.36,0
2019-11-11,2019,2996.0,1418.55,6.03,6.38,63.71,0
2019-11-12,2019,2995.0,1417.56,5.4,6.36,63.77,0
2019-11-13,2019,2945.0,1392.84,6.27,6.44,64.56,0
2019-11-14,2019,3033.0,1433.59,6.88,6.36,62.9,0
2019-11-15,2019,3054.0,1442.89,7.91,6.38,63.62,0
2019-11-18,2019,3066.0,1445.96,5.94,6.41,63.79,0
2019-11-19,2019,3011.0,1419.21,6.82,6.53,63.49,0
2019-11-20,2019,3052.0,1437.86,5.42,6.29,63.37,0
2019-11-21,2019,3065.0,1442.86,5.83,6.4,63.98,0
2019-11-22,2019,3063.0,1440.96,6.44,6.29,63.97,0
2019-11-25,2019,3032.0,1424.28,6.55,6.33,63.33,0
2019-11-26,2019,3079.0,1445.48,7.64,6.44,62.99,0
2019-11-27,2019,3050.0,1431.1,7.82,6.29,63.69,0
2019-11-28,2019,3016.0,1414.05,8.19,6.33,63.64,0
2019-11-29,2019,3113.0,1459.07,8.11,6.36,64.33,0
2019-12-02,2019,3099.0,1451.77,5.63,6.38,63.57,0
2019-12-03,2019,3114.0,1459.78,5.58,6.28,63.9,0
2019-12-04,2019,3070.0,1440.3,6.94,6.42,63.07,0
2019-12-05,2019,3111.0,1460.63,7.01,6.27,63.1,0
2019-12-06,2019,3123.0,1467.7,7.0,6.34,63.45,0
2019-12-09,2019,3144.0,1481.02,6.81,6.27,63.56,0
2019-12-10,2019,3107.0,1464.52,8.18,6.34,63.22,0
2019-12-11,2019,3089.0,1457.12,7.0,6.44,63.66,0
2019-12-12,2019,3022.0,1426.71,8.15,6.25,62.68,0
2019-12-13,2019,3066.0,1448.8,8.12,6.27,63.38,0
2019-12-16,2019,3012.0,1426.46,6.41,6.22,63.24,0
2019-12-17,2019,3031.0,1436.95,5.56,6.2,62.56,0
2019-12-18,2019,3132.0,1485.71,6.57,6.19,63.36,0
2019-12-19,2019,3020.0,1433.67,6.28,6.24,62.1,0
2019-12-20,2019,2970.0,1411.27,8.01,6.17,62.79,0
2019-12-23,2019,3078.0,1466.11,7.91,6.16,63.39,0
2019-12-24,2019,3022.0,1440.32,5.56,5.96,61.83,0
2019-12-25,2019,3072.0,1465.57,5.24,6.32,63.23,0
2019-12-26,2019,3000.0,1432.0,7.95,6.33,62.26,0
2019-12-27,2019,3024.0,1444.96,6.68,6.25,62.49,0
2019-12-30,2019,3077.0,1473.74,7.34,6.11,63.35,0
2019-12-31,2019,2983.0,1430.0,6.31,6.07,62.28,0
2020-01-01,2020,3023.0,1450.04,5.88,6.04,63.35,0
2020-01-02,2020,3029.0,1448.83,6.03,6.22,62.57,0
2020-01-03,2020,2982.0,1422.29,5.41,6.26,62.86,0
2020-01-06,2020,2985.0,1411.54,6.17,6.16,63.88,0
2020-01-07,2020,2967.0,1398.75,5.24,6.21,63.91,0
2020-01-08,2020,2975.0,1398.53,6.36,6.17,63.89,0
2020-01-09,2020,3011.0,1411.6,7.4,6.07,63.75,0
2020-01-10,2020,3030.0,1416.69,5.31,6.21,63.38,0
2020-01-13,2020,2919.0,1353.33,7.62,6.19,63.94,0
2020-01-14,2020,2889.0,1335.45,5.52,6.03,65.58,0
2020-01-15,2020,2898.0,1335.71,7.03,6.17,65.97,0
2020-01-16,2020,2864.0,1316.48,5.74,6.09,65.33,0
2020-01-17,2020,2807.0,1286.94,7.77,6.08,64.52,0
2020-01-20,2020,2828.0,1285.86,4.97,6.12,65.58,0
2020-01-21,2020,2856.0,1295.01,6.56,6.11,65.73,0
2020-01-22,2020,2760.0,1247.94,8.09,6.15,66.05,0
2020-01-23,2020,2765.0,1247.06,5.26,6.0,66.06,0
2020-01-24,2020,2768.0,1245.01,7.53,6.11,66.99,0
2020-01-27,2020,2769.0,1235.07,7.07,5.96,67.39,0
2020-01-28,2020,2825.0,1256.94,6.2,6.03,68.29,0
2020-01-29,2020,2709.0,1201.94,5.27,6.03,67.41,0
2020-01-30,2020,2728.0,1207.1,7.3,6.12,67.91,0
2020-01-31,2020,2715.0,1198.02,7.55,6.04,68.38,0
2020-02-03,2020,2678.0,1170.84,5.34,6.0,69.18,0
2020-02-04,2020,2678.0,1166.96,7.69,6.13,68.16,0
2020-02-05,2020,2656.0,1153.77,7.48,5.97,69.29,0
2020-02-06,2020,2752.0,1191.44,6.7,5.96,69.38,0
2020-02-07,2020,2679.0,1155.9,7.35,5.84,69.69,0
2020-02-10,2020,2616.0,1117.77,4.79,5.96,70.24,0
2020-02-11,2020,2659.0,1132.76,6.58,5.89,71.4,0
2020-02-12,2020,2622.0,1113.13,8.06,5.94,70.16,0
2020-02-13,2020,2607.0,1103.45,7.4,5.97,70.35,0
2020-02-14,2020,2592.0,1093.3,5.69,5.86,70.65,0
2020-02-17,2020,2565.0,1071.78,6.67,5.86,71.63,0
2020-02-18,2020,2527.0,1052.67,5.4,5.8,72.19,0
2020-02-19,2020,2505.0,1040.32,5.41,5.88,71.99,0
2020-02-20,2020,2559.0,1059.4,5.82,5.84,73.06,0
2020-02-21,2020,2534.0,1045.6,5.46,6.08,72.7,0
2020-02-24,2020,2542.0,1039.1,6.52,6.01,73.33,0
2020-02-25,2020,2480.0,1010.85,5.94,5.99,72.83,0
2020-02-26,2020,2466.0,1001.93,7.23,5.77,74.92,0
2020-02-27,2020,2514.0,1018.22,7.41,5.85,74.04,0
2020-02-28,2020,2474.0,998.83,6.4,5.77,75.27,0
2020-03-02,2020,2483.0,995.08,5.26,5.99,74.5,0
2020-03-03,2020,2451.0,980.54,7.92,5.9,75.49,0
2020-03-04,2020,2498.0,997.62,4.82,5.75,74.77,0
2020-03-05,2020,2456.0,979.5,6.41,5.85,76.33,0
2020-03-06,2020,2438.0,970.69,5.41,5.7,76.02,0
2020-03-09,2020,2425.0,961.03,7.82,5.79,76.21,0
2020-03-10,2020,2386.0,944.09,5.4,5.78,75.38,0
2020-03-11,2020,2339.0,924.13,8.01,5.84,77.1,0
2020-03-12,2020,2388.0,941.97,7.58,5.86,77.3,0
2020-03-13,2020,2425.0,955.28,7.58,5.77,75.94,0
2020-03-16,2020,2282.0,894.57,7.19,5.74,76.62,0
2020-03-17,2020,2351.0,920.1,7.02,5.49,77.21,0
2020-03-18,2020,2287.0,893.77,7.73,5.87,75.56,0
2020-03-19,2020,2321.0,905.6,5.5,5.68,77.59,0
2020-03-20,2020,2316.0,902.19,7.46,5.74,77.63,0
2020-03-23,2020,2310.0,895.84,5.16,5.89,77.01,0
2020-03-24,2020,2287.0,885.61,5.77,5.61,76.13,0
2020-03-25,2020,2311.0,893.53,5.82,5.7,77.8,0
2020-03-26,2020,2297.0,886.81,7.59,5.73,77.01,0
2020-03-27,2020,2252.0,868.01,5.84,5.77,76.85,0
2020-03-30,2020,2263.0,868.19,6.59,5.66,78.42,0
2020-03-31,2020,2217.0,849.29,6.71,5.75,79.13,0
2020-04-01,2020,2204.0,843.21,6.21,5.62,78.28,0
2020-04-02,2020,2189.0,838.19,4.67,5.69,79.09,0
2020-04-03,2020,2260.0,866.19,6.31,5.67,78.69,0
2020-04-06,2020,2228.0,856.4,6.49,5.6,77.21,0
2020-04-07,2020,2176.0,837.09,7.31,5.63,77.64,0
2020-04-08,2020,2259.0,869.7,7.65,5.52,78.59,0
2020-04-09,2020,2236.0,861.85,5.47,5.56,77.49,0
2020-04-10,2020,2244.0,865.54,5.23,5.47,78.28,0
2020-04-13,2020,2257.0,873.11,6.37,5.51,77.3,0
2020-04-14,2020,2258.0,874.34,5.83,5.63,77.93,0
2020-04-15,2020,2347.0,909.49,6.77,5.57,77.67,0
2020-04-16,2020,2321.0,900.31,7.13,5.55,77.18,0
2020-04-17,2020,2298.0,892.31,4.37,5.39,77.69,0
2020-04-20,2020,2297.0,894.45,7.23,5.52,75.73,0
2020-04-21,2020,2326.0,906.4,5.02,5.48,76.31,0
2020-04-22,2020,2305.0,899.18,6.98,5.52,76.62,0
2020-04-23,2020,2325.0,907.75,5.63,5.58,77.55,0
2020-04-24,2020,2321.0,907.33,7.22,5.43,75.87,0
2020-04-27,2020,2321.0,909.77,5.26,5.41,76.52,0
2020-04-28,2020,2348.0,921.08,5.76,5.5,76.66,0
2020-04-29,2020,2314.0,908.53,4.38,5.37,76.55,0
2020-04-30,2020,2331.0,916.15,6.73,5.42,76.26,0
2020-05-01,2020,2306.0,907.18,7.16,5.24,75.87,0
2020-05-04,2020,2313.0,908.45,7.09,5.33,76.25,0
2020-05-05,2020,2269.0,890.49,6.5,5.45,77.04,0
2020-05-06,2020,2353.0,922.98,4.83,5.36,76.08,0
